raw_path,size_bytes,sha256,source_url
battery-data/CS2/CS2_33.zip,45345047,ce375e3826e840ff0986ceade0d324ba6515f0446697c947353aca097f232505,https://web.calce.umd.edu/batteries/data/CS2_33.zip
battery-data/CS2/CS2_34.zip,43836986,229dcdc836f140f746c26316569c357b346994fddd3be1223b1e457805c484b4,https://web.calce.umd.edu/batteries/data/CS2_34.zip
battery-data/CS2/CS2_35.zip,37056519,84d88cb98a43c02049f16c78806a78ec19084776ea5df8a4b7c2f8f7ba4589e5,https://web.calce.umd.edu/batteries/data/CS2_35.zip
battery-data/CS2/CS2_36.zip,37881685,2e674f58bb6dc005c73bef10e87edbbd97afd041dde77a1d461a3c4ecac1b027,https://web.calce.umd.edu/batteries/data/CS2_36.zip
battery-data/CS2/CS2_37.zip,41513048,8ed8aecbcbea2bcb17f455923a974be01ea21d7389210e1912d177de5b6af4a5,https://web.calce.umd.edu/batteries/data/CS2_37.zip
battery-data/CS2/CS2_38.zip,42811100,98787427c10478425efd4f54d823805724daff1d2fcbd822b3a2d7006a1051d8,https://web.calce.umd.edu/batteries/data/CS2_38.zip
battery-data/CS2/CS2_5.zip,189240574,717a0c76e308dbb8cbffd217be087437d0484b88845b741bd175204cbc70c7f8,https://web.calce.umd.edu/batteries/data/CS2_5.zip
battery-data/CS2/CS2_6.zip,154484386,41e8b0c5dc0509ea9c05a80f51b9949ed9b3bca4bcbeca1cae69d5f9b08760ed,https://web.calce.umd.edu/batteries/data/CS2_6.zip
battery-data/CS2/CS2_7.zip,21499912,484fda436972139bf3439b388cbbb64b47c21595e46edcdf5ae8304459caa9c8,https://web.calce.umd.edu/batteries/data/CS2_7.zip
battery-data/CS2/CS2_8.zip,4350594,3abf380169cd4afc46c944dc6496f2784465333e710161701515da3d3033e9ae,https://web.calce.umd.edu/batteries/data/CS2_8.zip
battery-data/CS2/CS2_9.zip,163176454,68367cf84f8486f94d6d2a638b3f421dcce1be7eaaae25464662ad04c49e7914,https://web.calce.umd.edu/batteries/data/CS2_9.zip
battery-data/CX2/CX2_16.zip,114750970,e0775bb83cb9469841d9ccc8a4cb7f102cd3750a2a70b9b3e5846df90f4146e0,https://web.calce.umd.edu/batteries/data/CX2_16.zip
battery-data/CX2/CX2_3.zip,425523304,1a1d8c2aecba147c398ae9d6e1305a677dadba98b89accb65753ddbdfb51c330,https://web.calce.umd.edu/batteries/data/CX2_3.zip
battery-data/CX2/CX2_31.zip,11946730,842796242cdcaf652bed812f9c8c902020543bf257de5248bda4b7e089037712,https://web.calce.umd.edu/batteries/data/CX2_31.zip
battery-data/CX2/CX2_32.zip,215273515,735bd95b914c16705d30575cb4d9458719b5c42c0b0bb96a82e6b0b32ddb5a72,https://web.calce.umd.edu/batteries/data/CX2_32.zip
battery-data/CX2/CX2_33.zip,86700450,f4dbca063a3731045b8a631f69532f7f43f0b3ada9736c0cfe3e07302d10b5da,https://web.calce.umd.edu/batteries/data/CX2_33.zip
battery-data/CX2/CX2_34.zip,65932032,6e4be14140071843891b6a7395c9561754b45036b17e840bae33d253f615939d,https://web.calce.umd.edu/batteries/data/CX2_34.zip
battery-data/CX2/CX2_35.zip,96794651,043e84ccd518f5e00fcee94ae8d2765ffe25fd11a87e028ad6903a8c61a8f15e,https://web.calce.umd.edu/batteries/data/CX2_35.zip
battery-data/CX2/CX2_36.zip,73909895,45b9249cd0353ea0285484868e5a74c54d43c8ed153bf2d40e9376e9a1daf6ad,https://web.calce.umd.edu/batteries/data/CX2_36.zip
battery-data/CX2/CX2_37.zip,53311138,d7989beff30881e1d0d50bc2d7c028e8237ca402004ffcefe693bbce35b9776d,https://web.calce.umd.edu/batteries/data/CX2_37.zip
battery-data/CX2/CX2_38.zip,69995480,2bd64c8cc9ffe4f63664caf9ec51889ca32245c321151a361147755ad6f00e3f,https://web.calce.umd.edu/batteries/data/CX2_38.zip
battery-data/CX2/CX2_4.zip,12970234,988d5bc054995fe847874ff1319ce2a039cea87cd3cb72b934268b28cee8542f,https://web.calce.umd.edu/batteries/data/CX2_4.zip
battery-data/CX2/CX2_8.zip,79909189,a953ca0819fc405536917e9e214984ec22ebecf3ec9466bf9e37fb1e80e38b2b,https://web.calce.umd.edu/batteries/data/CX2_8.zip
battery-data/SP/SP1_0C_IC_OCV_02_26_2016.zip,14957356,2966d82532700eb4de765fde98dfbc7c114852fc4a48dd81c0b4a39e3cea4741,https://web.calce.umd.edu/batteries/data/SP1_0C_IC_OCV_02_26_2016.zip
battery-data/SP/SP1_0C_LC_OCV_02_24_2016.zip,10735529,d001e5a5f9290e8446d1a4d04d1fe8e081160e56b4246ef1516d06151297c266,https://web.calce.umd.edu/batteries/data/SP1_0C_LC_OCV_02_24_2016.zip
battery-data/SP/SP1_25C_IC_OCV_12_2_2015.zip,13945634,4f2e5ccbf6891c0f038f015cc8e5915c1d7b381e9673b61a81402d15d2739689,https://web.calce.umd.edu/batteries/data/SP1_25C_IC_OCV_12_2_2015.zip
battery-data/SP/SP1_25C_LC_OCV_11_5_2015.zip,3015812,18f7acb1cf74ac18d13102122404f800ed6888f262dce6eb0a49423509a7fb44,https://web.calce.umd.edu/batteries/data/SP1_25C_LC_OCV_11_5_2015.zip
battery-data/SP/SP1_45C_IC_OCV_12_09_2015.zip,15823736,d442cd76c105d0edc34a7d517e0e3efaf428a1a1359e07f2ae1355398b62a730,https://web.calce.umd.edu/batteries/data/SP1_45C_IC_OCV_12_09_2015.zip
battery-data/SP/SP1_45C_LC_OCV_11_21_2015.zip,2350608,4315085c43348d668c093e9afbb88d4bc5213567152d5a54b0d1821aaa52fc70,https://web.calce.umd.edu/batteries/data/SP1_45C_LC_OCV_11_21_2015.zip
battery-data/SP/SP1_Initial capacity_10_16_2015.zip,3370015,f8ba5d743d5a5c2e4da73664490b76744b6a89e4a2e7332fc1a6dd7cd06e311b,https://web.calce.umd.edu/batteries/data/SP1_Initial%20capacity_10_16_2015.zip
battery-data/SP/SP2_0C_BJDST.zip,4056128,4527de6936f8dfdd3a22064f3ad5c6bda00ee7c5c7e79c9b192a6d5889f0710d,https://web.calce.umd.edu/batteries/data/SP2_0C_BJDST.zip
battery-data/SP/SP2_0C_DST.zip,3033954,0364da89c4df59b7d886aba367f9df5af20218afb7a9125893ffcf782a5078a0,https://web.calce.umd.edu/batteries/data/SP2_0C_DST.zip
battery-data/SP/SP2_0C_FUDS.zip,3236440,991874428ca56d37d6575869f55154b7add45af6b3a7183c9ad27e4eef9c81c1,https://web.calce.umd.edu/batteries/data/SP2_0C_FUDS.zip
battery-data/SP/SP2_0C_US06.zip,3038972,6aeb39cc018e0a71ebfbe7c9e2086a321a82d947965ce7515ee2ed40d847427b,https://web.calce.umd.edu/batteries/data/SP2_0C_US06.zip
battery-data/SP/SP2_25C_BJDST.zip,3005609,df372646a75f495186a58c3f549baecf86e70e0478bf55a97e122bab10f5bf21,https://web.calce.umd.edu/batteries/data/SP2_25C_BJDST.zip
battery-data/SP/SP2_25C_DST.zip,3189603,3d3a90a67574c336eca9d097a5f139aaad70e7fa3106078079da9cd11d1b3661,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip
battery-data/SP/SP2_25C_FUDS.zip,3426587,e2ce8e4626c4263cb8758c9488cec66d31c04a9d11465c14e668428cead1e053,https://web.calce.umd.edu/batteries/data/SP2_25C_FUDS.zip
battery-data/SP/SP2_25C_US06.zip,3372078,cedf99281bad6c1f17a879d614f867451cf5994bad0f66d30c56290c1f6bb3fb,https://web.calce.umd.edu/batteries/data/SP2_25C_US06.zip
battery-data/SP/SP2_45C_BJDST.zip,4729326,ab25e87c42a51f7a5def4baded07d40bceb35dfb7d3ecc8551330fbb999fdc60,https://web.calce.umd.edu/batteries/data/SP2_45C_BJDST.zip
battery-data/SP/SP2_45C_DST.zip,3538440,b8ed594453817552fa962deb1bdbb3b002ac6de7efcfdb9b6cc8ae4cc6f58a9f,https://web.calce.umd.edu/batteries/data/SP2_45C_DST.zip
battery-data/SP/SP2_45C_FUDS.zip,4054829,17e796f6ee7c42dca1e3b38eafa9efc7a736512b19a88d0ebaf78bd37011cbd2,https://web.calce.umd.edu/batteries/data/SP2_45C_FUDS.zip
battery-data/SP/SP2_45C_US06.zip,3945329,471f4cdb4431e13c56cc2a4efd7565339713d9b816113ad094a1b72132071648,https://web.calce.umd.edu/batteries/data/SP2_45C_US06.zip
battery-data/SP/SP2_Initial_capacity_10_16_2015.zip,3146319,d18f9a958e2dabcaef9999bb42e8043ea5092b5d0c557966d92e4ad675d95c9d,https://web.calce.umd.edu/batteries/data/SP2_Initial_capacity_10_16_2015.zip
battery-data/SP/SP3_0C_IC_OCV_03_09_2016.zip,15982980,a1024d4a6122afb8d9f2fbbdb6ed138502a462b2fc67ea218c4cb0d79cc56558,https://web.calce.umd.edu/batteries/data/SP3_0C_IC_OCV_03_09_2016.zip
battery-data/SP/SP3_0C_LC_OCV_03_03_2016.zip,19073680,f2c2b147abd9c385c5faec77bc42ed7311ec0c229701dc6c32cb3b5b588209af,https://web.calce.umd.edu/batteries/data/SP3_0C_LC_OCV_03_03_2016.zip
battery-data/SP/SP3_25C_IC_OCV_12_2_2015.zip,16022212,4c658862790ea6cc59d8dae634acd7db87cefd357905cc36e0f622c51da88244,https://web.calce.umd.edu/batteries/data/SP3_25C_IC_OCV_12_2_2015.zip
battery-data/SP/SP3_25C_LC_OCV_11_16_2015.zip,11486330,0bae869bba13c2d87faa3ae948557c47e5b4be96b93ee45970e571bfc63d58b7,https://web.calce.umd.edu/batteries/data/SP3_25C_LC_OCV_11_16_2015.zip
battery-data/SP/SP3_45C_IC_OCV_12_09_2015.zip,15519981,da94376c894fd21068f405b54a42b8926f89988511cc06e0650483175e838c15,https://web.calce.umd.edu/batteries/data/SP3_45C_IC_OCV_12_09_2015.zip
battery-data/SP/SP3_45C_LC_OCV_11_21_2015.zip,2382415,68bd061fc14df98b304682aded6015eaa5e0710b80a216b6a60289fc32eb0575,https://web.calce.umd.edu/batteries/data/SP3_45C_LC_OCV_11_21_2015.zip
battery-data/SP/SP3_Initial capacity_10_16_2015.zip,3604342,b1e3e8988970df9a80453e170770732518cabb73b4d6bef6689472574e4ccd9d,https://web.calce.umd.edu/batteries/data/SP3_Initial%20capacity_10_16_2015.zip
pl/SOC_0-100_2C.zip,57559175,57ed6e023b87cff64eaa92b37176992da6fa3bdfb7a1a880ac5a55578c235348,https://web.calce.umd.edu/batteries/data/pl/SOC_0-100_2C.zip
pl/SOC_0-100_HalfC.zip,67460712,bd0f27accfb18dd1dcc5ef1025234d81772cc58e2b178ca4b8342cbbd9370906,https://web.calce.umd.edu/batteries/data/pl/SOC_0-100_HalfC.zip
pl/SOC_0-60_HalfC.zip,89357014,1cd57257bad82416cd63dd64aa57b56a1ab9e139150634bb52e13aabafac446b,https://web.calce.umd.edu/batteries/data/pl/SOC_0-60_HalfC.zip
pl/SOC_20-80_2C.zip,74575680,3cdf036cb08df1663ee1ad5c8353fc7e37aae0e1579b76e3e57b3170d2a4a668,https://web.calce.umd.edu/batteries/data/pl/SOC_20-80_2C.zip
pl/SOC_20-80_HalfC.zip,132710443,5950b2fa9a037f5b272258e7b51b2848716edf342e5b67f55981e6f325b8363a,https://web.calce.umd.edu/batteries/data/pl/SOC_20-80_HalfC.zip
pl/SOC_40-100_HalfC.zip,106626746,e6a55919266414ff8368fcf3e0b77070fbbdfc54274000654d92755f35539f1e,https://web.calce.umd.edu/batteries/data/pl/SOC_40-100_HalfC.zip
pl/SOC_40-60_2C.zip,57740595,149d18bfed19fd1e86d1e2616df608f13824f7290807d746549ae2730010ff16,https://web.calce.umd.edu/batteries/data/pl/SOC_40-60_2C.zip
pl/SOC_40-60_HalfC.zip,72818135,13e3d6b4ddc15e3463229bf5805a624c4140e6e03341a284e66f1bab4c0bc57c,https://web.calce.umd.edu/batteries/data/pl/SOC_40-60_HalfC.zip
storage/Capacity Characterization_Initialization.zip,57730650,13fc914990e56ee78a14a7ebde9c303e04fbe7fc85cd13a96404c791fb16154b,https://web.calce.umd.edu/batteries/data/pln/Capacity%20Characterization_Initialization.zip
storage/Capacity_-40C.zip,44007454,1ef1fb0c94d9299b218496d019075a835f8289209bf2ed6f3ddac5a68c5cc4d8,https://web.calce.umd.edu/batteries/data/pln/Capacity_-40C.zip
storage/Capacity_-5C.zip,45022611,f939aefc6b88bd6fe3c28a2759df0d92b55c0c97cef1903d6edb9b19e8f7968b,https://web.calce.umd.edu/batteries/data/pln/Capacity_-5C.zip
storage/Capacity_25C.zip,58955737,f77d6c73f2a89034059b381c3e9ae3efa2caff2b6ea3608f68cc6244debfb628,https://web.calce.umd.edu/batteries/data/pln/Capacity_25C.zip
storage/Capacity_50C.zip,58330065,f9173ce23c3f2e08bdcebf03cf6e61fe53d01f93ef49c90b59d985274bf6f1ae,https://web.calce.umd.edu/batteries/data/pln/Capacity_50C.zip
storage/Impedance Characterization_Initialization.zip,204399,768a28f03dd062669869fd3870e0a765f2f06738b2f632a0dc081f0ce52c39e1,https://web.calce.umd.edu/batteries/data/pln/Impedance%20Characterization_Initialization.zip
storage/Impedance_-40C.zip,179651,d3b488de8acb64b46ac323c8181998c069192c4297f4da432c5591e041795730,https://web.calce.umd.edu/batteries/data/pln/Impedance_-40C.zip
storage/Impedance_-5C.zip,203803,dd7181cd6f5c4e0c9ebeeb93ea1aa34d900cc5923c5dd698b5be96ea86436f1f,https://web.calce.umd.edu/batteries/data/pln/Impedance_-5C.zip
storage/Impedance_25C.zip,224421,60bde06c822861f4a2dabe227aa2d276559d33b8ff34be1d0faf7a03a45a1570,https://web.calce.umd.edu/batteries/data/pln/Impedance_25C.zip
storage/Impedance_50C.zip,206275,788ab27dc6e0383d13a5451075ab7cef8b4e44c97d4ec16f1faae57845870b54,https://web.calce.umd.edu/batteries/data/pln/Impedance_50C.zip
storage/PLN_Number_SOC_Temp_StoragePeriod.zip,14682,5efdd7387807b3dae19508a0aae9ec782d1fe614fd2293789afa738f350b03e0,https://web.calce.umd.edu/batteries/data/pln/PLN_Number_SOC_Temp_StoragePeriod.zip
